LD1,LD2,LD3
2.934627860513643,-1.293485187016985,2.67071646598087
2.914714155056663,-1.46990794023063,1.9239579468676649
-1.9036357474859331,-1.3963750513608986,-3.16999016555267
3.4961020350217633,-1.714127362403977,2.5364532350307294
-5.82846661015624,1.622376653620952,0.8049192968050004
4.072441614986527,3.0139193791617616,-1.3473467735696512
2.4185295001979035,-0.789592577184183,2.1319419953603567
-5.41193729402558,0.9640531612546885,1.330662726550412
3.9724712578487362,3.1309276042838414,-1.6266344454535735
3.7763607158055708,3.0569883987898274,-1.626702916257492
4.816719501348019,3.2463227713464375,-1.26114705163891
2.2537103007274375,-0.11803186994027783,0.8763033550851603
4.371656876445112,2.408259235360749,-1.4386846530095083
5.445865964336599,-2.33647691738749,1.4034475424398498
-1.4863048894444144,-3.1928446265343084,-2.8945852062104795
-5.911016465307301,1.6647760276054262,0.827696595558436
-5.74253976698244,1.658787466514525,0.8758731874574669
2.506378703813115,-1.0501105256035776,2.367467346929533
4.11055882642118,2.67721877153282,-1.2331703238719447
-1.1500712317008726,-3.378310300047605,-2.795417681736771
3.5618087683334747,-1.826751401411299,2.674145350562363
-1.0622758194882254,-3.365906984067075,-2.8024594569480183
3.7239984045510854,3.087898161375013,-1.6232352558486536
1.7981714751860307,0.011954806870596786,0.9049496089709844
-5.244709847309166,0.9964931109476929,1.4234810072667063
-1.762878460461793,-2.4047463962614746,-4.791612046816481
3.2528506288765553,-0.8521730147242613,2.4238549297815037
-5.14930998706028,0.9456172265975251,1.385371124693116
4.076183353649034,1.4752112959469499,-0.7446888064276587
-0.6598301727230866,-3.7202244212002937,-3.3646167369118802
4.07459778934791,3.299029316069607,-1.3493314492689021
-5.872105214461672,1.6183928989845038,0.7859352923477004
4.283312559040188,2.9776126602679702,-0.9681059350618979
-5.425042697051375,0.9523672655141979,1.3125836286000885
-5.570161228813437,1.6903969780878354,0.9695181535063997
4.3933857221987775,1.4990138569678133,-0.9184761955966466
-5.241719938919828,1.0030712419821501,1.4322284221398764
-3.4721391093096843,-0.03954726280852451,-1.2459144957824557
3.4339966065036887,2.640013690242642,-1.456819144743306
-1.917632171867274,-1.9033667025803571,-0.35056332684112834
-0.5790672846346971,-3.74932731200612,-3.2706685880476694
3.6701975313646336,3.4856095296578045,-0.5988930352040085
-1.4490106826152,-1.9855908022235815,-2.9950756196827695
3.714952244392355,-1.4483739060337404,2.3299030913467864
-1.5241760169239071,-2.008528022683778,-2.7258927710238763
-5.634376866318694,1.6766096027057067,0.932268108381985
2.8902062248887703,-1.4866651472860357,1.8963314555843218
2.777186277039018,-1.501742710405589,1.764269564206815
-6.729845053378614,0.5488767589303714,0.41066498046688604
-2.6136480399231314,-0.4679187673948979,0.7175877361729465
2.9393866793852736,-1.3278005619356814,2.6818971223732677
-6.2921054546807555,1.5015269315238706,0.5109367959716381
-1.2095518070110296,-3.288521959120709,-2.860371856284479
-1.4623952162801712,-1.9863808089302393,-2.9985203855083777
2.6143592452405913,1.499415324871599,-0.9852022973361432
-5.669120304024465,1.7113536094735826,0.9617154139409101
1.6635064616195814,-2.045053283853352,-1.4066546184011608
3.9276081956865334,2.811463287326608,-0.7866141478085754
-6.118814070836968,0.7328514449208994,0.8271461810357249
4.8906275123293925,2.6557183256859145,-0.33191570527738656
-0.10062182510606218,-1.2327170769702103,-1.675933010976592
-6.076307095559916,1.5458307222236973,0.6337307647319136
4.145386333296289,3.4187919166891145,-1.242322978117144
1.9991634437424595,-1.466498217612113,3.2079487002529112
-0.9761814301480944,-5.853332246716633,-7.700749116589211
-5.931032351791004,0.7840330730425951,0.9488084274017323
